PRIM_STATE,H_MEAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,31.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,21.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,34.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,24.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,26.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,25.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,24.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,26.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,35.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,30.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,21.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,24.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,26.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,12.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,21.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,44.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,46.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,42.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,25.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,35.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,46.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,21.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,21.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,22.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,20.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,28.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,47.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,25.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,21.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,13.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,23.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,37.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,37.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,12.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,25.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,42.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,15.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,16.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,18.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,14.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,31.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,17.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,27.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NE,19.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,24.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,47.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,107.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,49.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,45.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,57.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,55.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,51.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,41.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,42.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,56.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,54.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,46.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,45.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,41.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,39.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,43.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,38.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,44.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,59.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,66.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,25.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,45.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,52.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,55.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,44.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,34.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,35.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,35.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,34.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,35.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,42.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,31.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,23.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,28.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,35.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,31.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,39.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,53.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,44.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,20.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,48.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,45.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,45.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,58.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,24.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,56.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,43.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,43.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,39.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,48.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,39.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,46.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,41.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,39.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,39.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,51.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,46.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,65.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,48.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,53.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,48.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,36.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,44.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,49.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,38.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,34.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,31.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,34.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,38.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,17.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,51.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,36.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,36.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,43.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,36.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,47.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,38.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,41.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,51.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,41.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,40.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,46.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,45.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,44.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,41.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,21.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,21.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,28.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,29.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,20.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,33.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,22.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,22.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,28.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,31.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,28.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,37.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,28.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,19.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,26.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,21.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,28.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,49.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,65.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,42.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,78.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,27.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,32.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,25.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,21.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,16.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,30.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,21.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,35.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,20.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NV,31.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
